,Unnamed: 0,id,host_name,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_mxn
6507,6507,857737251765136085,Antheabronwasserat,"Amsterdam, Netherlands",,,100%,f,,1,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.37824,4.89233,Entire rental unit,Entire home/apt,2,,1.0,,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Dishwasher"", ""Oven"", ""Coffee maker: espresso machine"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Dining table"", ""Blender"", ""Smoke alarm"", ""Waterfront"", ""Other gas stove"", ""Wine glasses"", ""Coffee"", ""Pocket wifi"", ""Fire extinguisher"", ""Portable air conditioning"", ""Dishes and silverware"", ""Kitchen"", ""Canal view"", ""Baking sheet"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""TV"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Washer"", ""Free dryer"", ""Room-darkening shades"", ""Clothing storage: closet and dresser""]",,3,365,3.0,3.0,365.0,365.0,3.0,365.0,t,0,0,0,0,8,2,0,2023-04-15,2024-08-29,t,1,1,0,0,0.4,
6508,6508,857771032141263073,Tim,,within an hour,100.0,100%,t,,1,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36676671414748,4.926700337497178,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Refrigerator"", ""Dedicated workspace"", ""Hangers"", ""Lockbox"", ""Iron"", ""Essentials"", ""Shampoo"", ""Window guards"", ""Dishes and silverware"", ""Self check-in"", ""Coffee maker"", ""Hair dryer"", ""Bed linens"", ""Lock on bedroom door"", ""Central air conditioning"", ""TV"", ""Wifi"", ""Private entrance"", ""Heating"", ""Hot water kettle""]",102.0,1,45,2.0,3.0,45.0,45.0,2.0,45.0,t,15,39,69,189,112,55,5,2023-04-09,2024-12-03,t,1,0,1,0,5.52,1836.0
6537,6537,861490197812143679,Kate,,,,,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.35994980484642,4.90318859882988,Entire rental unit,Entire home/apt,4,,3.0,,"[""TV"", ""Lockbox"", ""Wifi"", ""Canal view"", ""Fire extinguisher"", ""Washer"", ""Carbon monoxide alarm"", ""Kitchen"", ""Self check-in"", ""Dedicated workspace"", ""Smoke alarm""]",,1,365,1.0,1.0,365.0,365.0,1.0,365.0,t,0,0,0,0,0,0,0,,,t,1,1,0,0,,
6547,6547,863418652741696098,Nicoline,,,,100%,f,,1,"['email', 'phone']",t,t,,Oud-Noord,52.391913890897214,4.907071985526721,Entire home,Entire home/apt,4,1.0,3.0,4.0,"[""First aid kit"", ""Freezer"", ""Drying rack for clothing"", ""Private backyard \u2013 Fully fenced"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Body soap"", ""Coffee maker: espresso machine"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Outdoor dining area"", ""Standalone high chair - always at the listing"", ""Dining table"", ""Blender"", ""Essentials"", ""Smoke alarm"", ""Induction stove"", ""Wine glasses"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""TV"", ""Wifi"", ""Hot water"", ""Washer"", ""Heating"", ""Children's playroom"", ""Cleaning products"", ""Hot water kettle""]",312.0,4,30,4.0,4.0,30.0,30.0,4.0,30.0,t,0,0,0,0,3,0,0,2023-04-24,2023-05-03,t,1,1,0,0,0.15,5616.0
6568,6568,867204358568341879,Godard,Netherlands,,,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Pijp - Rivierenbuurt,52.34528326428911,4.889265257489555,Entire rental unit,Entire home/apt,2,,1.0,,"[""First aid kit"", ""Freezer"", ""Toaster"", ""Drying rack for clothing"", ""Shower gel"", ""Dishwasher"", ""Oven"", ""Body soap"", ""Ceiling fan"", ""Refrigerator"", ""Hangers"", ""Laundromat nearby"", ""Microwave"", ""Board games"", ""Single level home"", ""Sonos sound system"", ""Dining table"", ""Iron"", ""Essentials"", ""Blender"", ""Long term stays allowed"", ""Smoke alarm"", ""Induction stove"", ""Wine glasses"", ""Coffee"", ""Dishes and silverware"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Dryer"", ""Cooking basics"", ""Bed linens"", ""Host greets you"", ""TV"", ""Wifi"", ""Hot water"", ""Washer"", ""Room-darkening shades"", ""Heating"", ""Bidet"", ""Cleaning products""]",,3,20,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0,14,8,0,2023-04-23,2024-09-29,t,1,1,0,0,0.71,
6579,6579,868763763082486204,Maria,"Amsterdam, Netherlands",within an hour,100.0,89%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36049879288503,4.890617135872214,Entire condo,Entire home/apt,4,1.0,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Stainless steel single oven"", ""Crib - available upon request"", ""Dishwasher"", ""Body soap"", ""Clothing storage"", ""Haier refrigerator"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Fast wifi \u2013 717 Mbps"", ""Hangers"", ""Extra pillows and blankets"", ""Whirlpool stainless steel gas stove"", ""Laundromat nearby"", ""Microwave"", ""Ethernet connection"", ""Dining table"", ""Conditioner"", ""Essentials"", ""Blender"", ""Shampoo"", ""Portable fans"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Waterfront"", ""Boat slip"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Baby bath - available upon request"", ""Dishes and silverware"", ""Kitchen"", ""High chair - available upon request"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Bed linens"", ""Luggage dropoff allowed"", ""Host greets you"", ""TV"", ""Hot water"", ""Room-darkening shades"", ""Cleaning products"", ""Hot water kettle""]",566.0,3,25,1.0,3.0,1125.0,1125.0,3.0,1125.0,t,7,37,67,92,9,6,0,2023-05-31,2024-09-04,t,1,1,0,0,0.48,10188.0
6599,6599,871743062374844188,Bram,,,,,f,,1,['phone'],t,t,"Amsterdam, Noord-Holland, Netherlands",De Baarsjes - Oud-West,52.37277,4.85421,Entire condo,Entire home/apt,2,,2.0,,"[""Private patio or balcony"", ""Clothing storage"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Lockbox"", ""BBQ grill"", ""Essentials"", ""Smoke alarm"", ""High chair"", ""Free washer \u2013 In unit"", ""Pets allowed"", ""Dishes and silverware"", ""Kitchen"", ""Fast wifi \u2013 396 Mbps"", ""Self check-in"", ""HDTV with Disney+, HBO Max, Amazon Prime Video, Netflix"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Coffee maker"", ""Bed linens"", ""Air conditioning"", ""Heating"", ""Cleaning products""]",,2,10,1.0,2.0,1125.0,1125.0,1.4,1125.0,t,0,0,0,0,5,0,0,2023-04-30,2023-09-02,t,1,1,0,0,0.26,
6605,6605,872834495532298885,Angel,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,2,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Pijp - Rivierenbuurt,52.3568,4.89784,Entire rental unit,Entire home/apt,2,1.0,0.0,1.0,"[""First aid kit"", ""Toaster"", ""Shower gel"", ""Coffee maker: drip coffee maker"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Dedicated workspace"", ""Algemeen  body soap"", ""Exterior security cameras on property"", ""Lockbox"", ""Dining table"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Coffee"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Dishes and silverware"", ""Self check-in"", ""Hair dryer"", ""Dryer"", ""Bed linens"", ""TV"", ""Wifi"", ""Hot water"", ""Washer"", ""Heating"", ""Cleaning products"", ""Hot water kettle""]",160.0,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,28,58,88,292,26,19,0,2023-07-15,2024-10-12,t,2,2,0,0,1.52,2880.0
6620,6620,875167444138275433,Israel,"Amsterdam, Netherlands",within an hour,100.0,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.3761308,4.891585,Private room in bed and breakfast,Private room,2,,,,"[""First aid kit"", ""Body soap"", ""Dedicated workspace"", ""Hangers"", ""Coffee maker: Nespresso"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Paid washer \u2013 In building"", ""Ethernet connection"", ""Iron"", ""Essentials"", ""Gedeelde koelkast refrigerator"", ""Shared patio or balcony"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""Waterfront"", ""Boat slip"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Smart lock"", ""Self check-in"", ""Canal view"", ""Hair dryer"", ""Bed linens"", ""Paid dryer \u2013 In building"", ""Lock on bedroom door"", ""Radiant heating"", ""Wifi"", ""Hot water"", ""Room-darkening shades"", ""Hot water kettle""]",,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0,t,0,0,0,0,17,13,0,2023-09-10,2024-10-24,t,1,0,1,0,1.12,
6629,6629,877269440455986580,Neal Estate,"Amsterdam, Netherlands",within an hour,100.0,100%,t,,30,"['email', 'phone']",t,t,,De Pijp - Rivierenbuurt,52.34439,4.89166,Entire rental unit,Entire home/apt,2,1.5,1.0,1.0,"[""Freezer"", ""Drying rack for clothing"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Dishwasher"", ""Oven"", ""Body soap"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Stove"", ""Outdoor dining area"", ""Single level home"", ""BBQ grill"", ""Barbecue utensils"", ""Iron"", ""Conditioner"", ""Essentials"", ""Blender"", ""Smoke alarm"", ""Shampoo"", ""Free dryer \u2013 In unit"", ""Wine glasses"", ""Coffee"", ""Fire extinguisher"", ""Pets allowed"", ""Garden view"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""Host greets you"", ""TV"", ""Wifi"", ""Hot water"", ""Washer"", ""Room-darkening shades"", ""Cleaning products"", ""Hot water kettle""]",229.0,2,30,2.0,2.0,30.0,30.0,2.0,30.0,t,13,13,13,28,1,0,0,2023-05-24,2023-05-24,t,13,13,0,0,0.05,4122.0
6631,6631,877400834909133403,Hila,"Amsterdam, Netherlands",,,89%,f,,1,"['email', 'phone']",t,t,,Noord-West,52.41053201323898,4.896840198283625,Entire home,Entire home/apt,2,,1.0,,"[""Freezer"", ""Central heating"", ""Toaster"", ""Private backyard \u2013 Fully fenced"", ""Shower gel"", ""Oven"", ""Clothing storage"", ""Refrigerator"", ""Outdoor furniture"", ""Free street parking"", ""Stove"", ""Outdoor dining area"", ""Essentials"", ""Shampoo"", ""Wine glasses"", ""Coffee"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""Bed linens"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Washer"", ""Hot water kettle""]",,3,7,3.0,3.0,7.0,7.0,3.0,7.0,t,0,0,0,0,4,2,0,2023-08-21,2024-05-12,t,1,1,0,0,0.25,
6669,6669,883134489668793230,Mirko,"Amsterdam, Netherlands",,,,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Westerpark,52.38393,4.88059,Entire rental unit,Entire home/apt,4,,2.0,,"[""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Shower gel"", ""Rice maker"", ""Dishwasher"", ""Oven"", ""Private patio or balcony"", ""Clothing storage"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Game console: PS4"", ""Coffee maker: Nespresso"", ""Laundromat nearby"", ""Microwave"", ""Single level home"", ""Ethernet connection"", ""Dining table"", ""Paid parking on premises"", ""Blender"", ""Essentials"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Kitchen"", ""Canal view"", ""Hair dryer"", ""Cooking basics"", ""Baking sheet"", ""Bathtub"", ""Bed linens"", ""TV"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Room-darkening shades"", ""Cleaning products"", ""Hot water kettle"", ""Boretti induction stove"", ""Exercise equipment""]",,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0,4,0,0,2023-05-22,2023-09-11,t,1,1,0,0,0.21,
6674,6674,883324005675758867,Menno,"Amsterdam, Netherlands",,,,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Pijp - Rivierenbuurt,52.35284020000001,4.8946863576721045,Entire rental unit,Entire home/apt,2,,1.0,,"[""Freezer"", ""Central heating"", ""Dishwasher"", ""Oven"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Gas stove"", ""Hangers"", ""Coffee maker: Nespresso"", ""Microwave"", ""Single level home"", ""Dining table"", ""Smoke alarm"", ""Coffee"", ""Pets allowed"", ""Dishes and silverware"", ""Kitchen"", ""Cooking basics"", ""TV"", ""Wifi"", ""Hot water"", ""Washer"", ""Cleaning products"", ""Hot water kettle""]",,2,6,2.0,2.0,6.0,6.0,2.0,6.0,t,0,0,0,0,3,0,0,2023-06-04,2023-10-01,t,1,1,0,0,0.16,
6675,6675,883350909575103690,Ivy,"Bloemendaal, Netherlands",,,,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Noord,52.38248248877962,4.908765379906475,Entire condo,Entire home/apt,3,1.0,2.0,2.0,"[""First aid kit"", ""Freezer"", ""Central heating"", ""Drying rack for clothing"", ""Toaster"", ""Shower gel"", ""Dishwasher"", ""Private patio or balcony"", ""Body soap"", ""Single oven"", ""Coffee maker: espresso machine"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Outdoor furniture"", ""Dedicated workspace"", ""Hangers"", ""Extra pillows and blankets"", ""Outdoor dining area"", ""Single level home"", ""Ethernet connection"", ""Dining table"", ""Iron"", ""Essentials"", ""Conditioner"", ""Blender"", ""Fast wifi \u2013 198 Mbps"", ""Long term stays allowed"", ""EV charger"", ""Shampoo"", ""Smoke alarm"", ""Waterfront"", ""Free dryer \u2013 In unit"", ""Free washer \u2013 In unit"", ""Wine glasses"", ""Clothing storage: closet"", ""Coffee"", ""Paid street parking off premises"", ""City skyline view"", ""Stainless steel gas stove"", ""Dishes and silverware"", ""Kitchen"", ""Baking sheet"", ""Cooking basics"", ""Bed linens"", ""TV"", ""Sun loungers"", ""Books and reading material"", ""Hot water"", ""Outdoor playground"", ""Game console: Xbox One"", ""Private entrance"", ""Room-darkening shades"", ""Park view"", ""Cleaning products"", ""Hot water kettle"", ""River view""]",531.0,7,30,7.0,7.0,30.0,30.0,7.0,30.0,t,30,56,56,56,9,2,0,2023-08-27,2024-09-15,t,1,1,0,0,0.58,9558.0
6677,6677,883848788975599530,Marcel,"Amsterdam, Netherlands",within a day,75.0,97%,f,,7,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-West,52.36604253694209,4.881286231583622,Room in hotel,Private room,2,1.0,1.0,1.0,"[""Hangers"", ""TV"", ""Coffee"", ""Wifi"", ""Fire extinguisher"", ""Kitchen"", ""Hot water kettle"", ""Smoke alarm""]",143.0,1,365,1.0,1.0,999.0,999.0,1.0,999.0,t,21,51,81,356,1,0,0,2023-05-17,2023-05-17,t,7,0,7,0,0.05,2574.0
6679,6679,883890145327445669,Marcel,"Amsterdam, Netherlands",within a day,75.0,97%,f,,7,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36444,4.88121,Room in hotel,Private room,5,1.0,1.0,0.0,"[""First aid kit"", ""Hangers"", ""TV"", ""Coffee"", ""Wifi"", ""Fire extinguisher"", ""Air conditioning"", ""Hot water kettle"", ""Smoke alarm""]",267.0,1,365,1.0,1.0,999.0,999.0,1.0,999.0,t,8,26,43,297,6,2,0,2023-06-02,2024-02-12,t,7,0,7,0,0.32,4806.0
6704,6704,886135357976024989,Shane,"Amsterdam, Netherlands",within an hour,90.0,99%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Centrum-Oost,52.36031,4.90544,Private room in condo,Private room,4,1.0,2.0,2.0,"[""Central heating"", ""Shower gel"", ""Body soap"", ""Hangers"", ""Coffee maker: Nespresso"", ""Essentials"", ""Long term stays allowed"", ""Smoke alarm"", ""Shampoo"", ""Wine glasses"", ""Coffee"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Dishes and silverware"", ""Smart lock"", ""Self check-in"", ""Kitchenette"", ""Canal view"", ""Cooking basics"", ""Bathtub"", ""Bed linens"", ""Mini fridge"", ""Wifi"", ""Hot water"", ""Washer"", ""Hot water kettle""]",151.0,2,180,2.0,2.0,1125.0,1125.0,2.0,1125.0,t,11,36,66,307,76,49,1,2023-07-24,2024-11-08,t,1,0,1,0,4.53,2718.0
6723,6723,888016739156396885,Melrose Hotel,,within an hour,100.0,100%,f,,9,"['email', 'phone']",t,t,,Centrum-West,52.36872255147248,4.880301816825184,Room in hotel,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Cleaning available during stay"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Essentials"", ""EV charger"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""Pocket wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Safe"", ""Air conditioning"", ""Heating""]",158.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,29,59,89,364,38,1,0,2020-11-16,2024-04-26,t,9,0,9,0,0.77,2844.0
6724,6724,888023321185083972,Melrose Hotel,,within an hour,100.0,100%,f,,9,"['email', 'phone']",t,t,,Centrum-West,52.36917411378652,4.8792478314162775,Room in hotel,Private room,2,1.0,1.0,2.0,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Essentials"", ""Long term stays allowed"", ""EV charger"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""Pocket wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Safe"", ""Air conditioning"", ""Heating""]",158.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,30,60,90,365,30,7,0,2022-04-04,2024-09-04,t,9,0,9,0,0.92,2844.0
6725,6725,888024531592402527,Melrose Hotel,,within an hour,100.0,100%,f,,9,"['email', 'phone']",t,t,,Centrum-West,52.36995,4.88037,Room in hotel,Private room,4,1.0,1.0,4.0,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Cleaning available during stay"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Essentials"", ""EV charger"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""Pocket wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Safe"", ""Air conditioning"", ""Heating""]",249.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,28,58,88,363,56,20,0,2021-09-12,2024-10-12,t,9,0,9,0,1.42,4482.0
6726,6726,888027813427446182,Melrose Hotel,,within an hour,100.0,100%,f,,9,"['email', 'phone']",t,t,,Centrum-West,52.37019797910436,4.881020578667285,Room in hotel,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Essentials"", ""EV charger"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""Pocket wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Safe"", ""Air conditioning"", ""Heating""]",186.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,28,58,88,363,12,2,0,2021-10-22,2024-10-11,t,9,0,9,0,0.31,3348.0
6727,6727,888038298563003925,Melrose Hotel,,within an hour,100.0,100%,f,,9,"['email', 'phone']",t,t,,Centrum-West,52.3704,4.88041,Room in hotel,Private room,3,1.0,1.0,3.0,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Cleaning available during stay"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Essentials"", ""EV charger"", ""Smoke alarm"", ""Shampoo"", ""High chair"", ""Pocket wifi"", ""Fire extinguisher"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Safe"", ""Air conditioning"", ""Heating""]",214.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,13,37,65,321,8,0,0,2022-12-01,2023-12-01,t,9,0,9,0,0.33,3852.0
6728,6728,888039933939304905,Melrose Hotel,,within an hour,100.0,100%,f,,9,"['email', 'phone']",t,t,,Centrum-West,52.36922418094216,4.879154234735213,Room in hotel,Private room,2,1.0,1.0,2.0,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Cleaning available during stay"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Essentials"", ""EV charger"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Building staff"", ""Self check-in"", ""Hair dryer"", ""Coffee maker"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Safe"", ""Air conditioning"", ""Heating""]",142.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,15,30,53,306,5,0,0,2021-07-16,2023-11-24,t,9,0,9,0,0.12,2556.0
6753,6753,891719974262556011,Acostar Hotel,,within an hour,100.0,100%,f,,4,"['email', 'phone']",t,t,,Centrum-Oost,52.3652807,4.8858176,Room in hotel,Private room,2,1.0,1.0,1.0,"[""First aid kit"", ""Central heating"", ""Shower gel"", ""Body soap"", ""Dedicated workspace"", ""Hangers"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Bikes"", ""Iron"", ""Conditioner"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Building staff"", ""Garden view"", ""Self check-in"", ""Hair dryer"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Hot water""]",147.0,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,9,26,49,269,13,8,0,2023-08-10,2024-10-01,t,4,0,4,0,0.8,2646.0
6755,6755,891801847897499581,Acostar Hotel,,within an hour,100.0,100%,f,,4,"['email', 'phone']",t,t,,Centrum-Oost,52.3652807,4.8858176,Room in hotel,Private room,4,,1.0,,"[""First aid kit"", ""Central heating"", ""Shower gel"", ""Body soap"", ""Dedicated workspace"", ""Hangers"", ""Cleaning available during stay"", ""Exterior security cameras on property"", ""Bikes"", ""Iron"", ""Conditioner"", ""Essentials"", ""Portable fans"", ""Smoke alarm"", ""Shampoo"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Building staff"", ""Garden view"", ""Self check-in"", ""Hair dryer"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Wifi"", ""Hot water""]",,1,365,1.0,2.0,1000.0,1000.0,1.1,1000.0,t,9,32,55,264,7,5,0,2023-12-03,2024-10-17,t,4,0,4,0,0.57,
6757,6757,891918251434745012,Generator,,within an hour,98.0,100%,f,Oosterparkbuurt,22,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",Oud-Oost,52.3596865346716,4.919748530774486,Shared room in hostel,Shared room,1,1.0,1.0,1.0,"[""Bed linens"", ""Luggage dropoff allowed"", ""Exterior security cameras on property"", ""Bikes"", ""Paid parking off premises"", ""Wifi"", ""Hot water"", ""Fire extinguisher"", ""Board games"", ""Air conditioning"", ""Heating"", ""Carbon monoxide alarm"", ""Elevator"", ""Ping pong table"", ""Long term stays allowed"", ""Smoke alarm""]",54.0,1,365,1.0,3.0,5.0,5.0,1.0,5.0,t,28,58,88,361,41,29,1,2023-06-10,2024-11-19,t,22,0,12,8,2.25,972.0
6761,6761,892470408151281422,Hein,"Amsterdam, Netherlands",within a few hours,100.0,80%,t,,3,"['email', 'phone']",t,t,,Watergraafsmeer,52.3347089425192,4.908055382801749,Entire cabin,Entire home/apt,3,,,,"[""First aid kit"", ""Body soap"", ""Carbon monoxide alarm"", ""Hangers"", ""Heating - split type ductless system"", ""Outdoor dining area"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""Shampoo"", ""Fire extinguisher"", ""Dishes and silverware"", ""Kitchen"", ""Smart lock"", ""Self check-in"", ""Free parking on premises"", ""Hair dryer"", ""Cooking basics"", ""Bed linens"", ""Wifi"", ""Hot water"", ""Private entrance"", ""Air conditioning"", ""Cleaning products""]",,1,365,1.0,4.0,365.0,365.0,1.9,365.0,t,0,0,0,0,46,27,1,2023-05-21,2024-11-15,t,3,3,0,0,2.43,
6768,6768,892700289450774714,Annetje,"Amsterdam, Netherlands",,,100%,f,,1,"['email', 'phone']",t,t,"Amsterdam, Noord-Holland, Netherlands",De Baarsjes - Oud-West,52.36197726522717,4.857376399981078,Entire rental unit,Entire home/apt,2,,1.0,,"[""Freezer"", ""Central heating"", ""Stainless steel single oven"", ""Shower gel"", ""Rice maker"", ""Dishwasher"", ""Private patio or balcony"", ""Refrigerator"", ""Outdoor furniture"", ""Hangers"", ""Dove body soap"", ""Coffee maker: Nespresso"", ""Lockbox"", ""Laundromat nearby"", ""Microwave"", ""Board games"", ""Outdoor dining area"", ""Single level home"", ""Sonos sound system"", ""BBQ grill"", ""Barbecue utensils"", ""Dining table"", ""Iron"", ""Essentials"", ""Blender"", ""Free dryer \u2013 In unit"", ""Induction stove"", ""Wine glasses"", ""Coffee"", ""Clothing storage: closet"", ""Paid street parking off premises"", ""Fire extinguisher"", ""Pets allowed"", ""Portable air conditioning"", ""Dishes and silverware"", ""Kitchen"", ""Self check-in"", ""Baking sheet"", ""Cooking basics"", ""Bed linens"", ""Luggage dropoff allowed"", ""TV"", ""Books and reading material"", ""Wifi"", ""Hot water"", ""Hask conditioner"", ""Washer"", ""Cleaning products"", ""Hot water kettle""]",,3,20,3.0,3.0,1125.0,1125.0,3.0,1125.0,t,0,0,0,0,8,5,0,2023-06-26,2024-07-16,t,1,1,0,0,0.45,
